385229550,"Sebastian Castaño D.",""
302360093,"Pipo Benedetti.","Macondo"
3308302636,"El Equivocado","Al lado de mi ombligo"
3995294271,"Anastomosada ? ?","The Earth"
1240055286,"Andrés Gutiérrez Romero","Bogotá, D.C., Colombia"
3342791453,"UinvestigativaET","Bogotá, Colombia"
1038530073974976512,"Marco Umaña",""
149388480,"m enri her","Colombia"
2193553049,"Guillermo Alexander",""
903000255167332353,"ALEJANDRO BULA",""
1035283905874673665,"Daniel Parra",""
57358174,"Sandris","Algún lugar de mi hermoso país"
104215054,"jomaguaca","Colombia"
3474799397,"Ricardo Escobar",""
112128663,"Carlos Sorzano",""
528198466,"Miguel Mendoza",""
836681551626842113,"YESID PEREZ GIL ?????","San Marcos, Colombia"
1003099330960613376,"Chabela?","06:16?"
142802110,"Yew","Colombia"
782643964138573824,"David Jiménez","Bogotá, D.C., Colombia"
84881743,"Michael G.?",""
88518918,"leo sierra","Bogotá"
111719145,"Leo V","Colombia"
837819851179687936,"Cesar Santos","Bogotá, D.C., Colombia"
128971757,"??????","BOGOTHAM"
2983642516,"olkis","Bogotá, D.C., Colombia"
894025998,"Osmar Granada",""
196427762,"Tita Elena","Bogota, Colombia"
281797763,"Manuel Andres Saa","Popayán, Cauca"
283239593,"Manuel",""
391455513,"Sebastián Restrepo","Bogotá, D.C., Colombia"
807183276486098945,"? Santiago Sanchez ?","Bogotá, D.C., Colombia"
837999912788836352,"José Veracierta",""
831291619559239680,"Troy McColombia","Colombia"
117797704,"Erik Rojas Arenas","Walking in the moon"
875812688210874369,"pacho romero","Colombia"
3304878254,"Chris Kelly",""
170327669,"Alex Díaz Moreno","Bogotá, D.C., Colombia ??"
273703942,"patricia",""
51459910,"Revista TyT","Tel. 53621501"
1054891440722059264,"Mario Castro","Colombia"
252099420,"Julia María García G","Colombia"
793610760937242624,"Claudia López ?","La verdad "
114455219,"Leonardo Manosalva","bogota"
212744399,"Santiago  Osorio M.","Colombia"
307013166,"FLOR ALBA LOPEZ  BEN",""
352756066,"Gerson Silva Hernández ??","Ibagué, Tolima - Colombia"
942223888464928768,"A M I N I C I A","Bogotá, D.C., Colombia"
51836796,"Jhon Mejía Anaya","Bogotá"
580490997,"Gledia Arevalo","Bogota"
780353835046932480,"Caro Morales",""
353378657,"SinFace",""
637129096,"Rocio ",""
3290312811,"Vidal Bejarano",""
271688774,"Poli","colombia"
157498648,"Kenzo Paolo Huertas","Medellín"
516876979,"DIOS Y VZLA",""
1201681374,"gloria carvajal",""
109834763,"Andrew Said","Babylon AD "
56719330,"Fernanda","Bogotá - Colombia"
3481107449,"Diego arley lozano",""
299361617,"Juliotrillos","Bogotá"
112620080,"Carlos Graterón","Bogotá"
987837142012452864,"habitante de la matrix",""
2829360173,"La Cone del Cone","Una Vallenata en Bogotá."
74166500,"Daniel José","Bogotá"
762830246324346881,"Lucrecia Sánchez","Bogotá, D.C., Colombia"
190791631,"Tatiana Horta",""
945798692363259904,"Maria Camila","Bogotá, D.C., Colombia"
134773914,"gustav ivan vasquez",""
36976294,"Tania Fernández ??","Panamá"
45610532,"Marwa Hashem","Hashemite Kingdom of Jordan"
389817263,"SUPER TUCANO","BOGOTA"
160349461,"? Victorino Moya","La Picota, del lado de afuera."
1077540007,"juventudperpetua","Bogota"
166214985,"luis fernando romero",""
1008143346391572480,"valentinav?",""
370238133,"@VICTORROMERO","COLOMBIA"
2590125767,"HJ","Barranquilla, Colombia"
1735709660,"Camilo Perdomo","Palmira, Colombia"
318088798,"Offray Vladimir Luna",""
490514832,"Art Monreal","México"
2538103781,"Hernando Ramos","Medellín, Antioquia"
2372254155,"Sandra Plazas","Bogotá, Colombia"
407088370,"Camilo","Colombia"
92598576,"César Guzmán Tovar","Bogotá, D.C./Ciudad de México"
179944972,"NADIE TIENE LA VERDAD! NO TENGO MIEDO ??","Santander, Colombia"
3550619416,"Nohora silva",""
716986168903135233,"Felipe Hernandez","Bogotá, D.C., Colombia"
244955684,"Juan Pablo Higuera","Medellín, Colombia"
162823435,"Secretaría Hábitat","Bogotá, Colombia"
25490757,"(((David Ghitis)))","Bogotá, D.C., Colombia"
221559286,"Guillermo Yori Parra","Bogotá, Colombia"
1597352947,"Camilo Silva","Medellín, Colombia"
603625277,"SebaSepuMan",""
993968249841897472,"francisco saldarriaga s.",""
336322755,"Miguel Angel Botero",""
328116038,"Álvaro Sepúlveda Pío ??","Infiníte Oceánique."
612765775,"David Castañeda",""
374727321,"Jorge Silva","Bogota - Colombia"
1004934567923417090,"BMPatricia","Bogotá, D.C., Colombia"
1031008293827817473,"Alan  Doncel",""
704334064422150148,"Daniela Espejo",""
633950471,"MIGUEL ANGEL MORENO","Bogotá, D.C., Colombia"
248347164,"Territorio & Cultura ¡te incluye!","Colombia"
149961762,"Gonzalo Silva Rivas","Bogotá"
932037470,"Carlos Gaitán O.",""
762780079,"Luis Aldana","Bogotá, Colombia"
956375056111820800,"Diana Bernal","Bogotá, D.C., Colombia"
1702760870,"Sonia Bass Zavala","Pachuca de Soto, Hidalgo"
3344806845,"Salamankeja",""
2897811544,"SOLI_TARIO32",""
234715412,"CJP",""
204323012,"Cesar Augusto","Bogota, Colombia"
613060704,"Nico Linares","Colombia "
122516385,"David. ?","Bogotá, D.C., Colombia"
757767737766805505,"L i n a",""
403746046,"ADALBERTO PALACIOS L",""
981667442,"dionisio hernandez",""
371335895,"HAndresGonzalez",""
2561682504,"John Alexander","New York "
67449086,"¡Ya qué!","Bogotá"
747150275677421569,"Harley Zabaleta","Apartadó, Antioquia ~Colombia®"
204618038,"Chetes","Manizales - Colombia "
994578497204117504,"Laura Osorio",""
289694787,"Santiago Basto","Bogota"
842499900,"flaca flow",""
3348443800,"Miguel Marenco Ovied","Soy caminante Estoy ahí"
504720152,"Diego Sanchez Fonsec","Colombia"
885948864,"NERFE","COLOMBIA"
1009895713,"Lorenn.","Bogotá, Colombia"
2730792916,"Luis fernando Lara","Valledupar Colombia"
3207694883,"Shehiner Rodríguez","Bogotá "
330409635,"Calzado Herrera","Bogotá, Colombia"
63731412,"Cristian C Bagett  ? ?? ?","Cartagena La Fantastica"
536849126,"marcelo ernesto",""
2863636405,"Martha Luz Sanchez","Bogotá, Colombia"
425847932,"miguel camilo muñoz","Neiva, Colombia"
37795677,"zulima pulido pardo","Bogotá, Colombia"
310699929,"Sebastián Caballero","Bogotá"
70873383,"ricardo andres","bogota dc"
1933641313,"observador paisa","Medellin"
69972233,"Rap",""
327575202,"El Bue","Bogotá"
315615207,"Iván Delgado","Bogotá"
467037946,"JAIME OCAMPO","Pereira"
3023356185,"Nancy Arboleda",""
199294669,"Andrés Marulanda.","Funza - Tunja - Funza"
535882463,"Sara M. Robledo",""
3310858343,"Volmer Pinzon",""
274261353,"oigan a esta","Bogotá "
10253742,"moritzjakobsen","In my shoes"
3311300715,"Julian Bermudez",""
365240560,"Andres Abril",""
137985294,"Guillermo Rodríguez","BOGOTA"
1232387144,"Marcus",""
188808829,"Yanelda Jaimes","Bogotá"
327673529,"Pedro D. Vernet P.","Bogotá, D.C., Colombia"
265501421,"Efrén Mauricio Barajas","Bogotá, D.C., Colombia"
198622871,"Alberto Robledo","Bogota DC"
309929784,"JORGE E. MARTINEZ B.","Bogota"
124924470,"CM","Colombia"
2767393210,"Bernabe",""
543675694,"Olivia Pérez C",""
796711472,"Fernando Vidal L.",""
1000734222838042625,"Argygar",""
354541678,"David Jordan","Bogotá, Colombia"
841995461221355520,"UsaTusIlusiones","por ahi... "
1436934397,"pedropablopardoangel","bogota colombia"
793774054176161792,"Rafael","Bogotá, D.C., Colombia"
37811993,"Angiecita","Bogota - Colombia"
779015543907049472,"Miranda Meyer",""
985524571766968320,"montejicar","Bogotá, D.C., Colombia"
24376343,"La Silla Vacía","Bogotá"
144080371,"Carlos Mojica","Washington, DC"
2827066855,"Luis Miguel","Colombia"
529558266,"mauricio cediel","BOGOTA"
564155598,"El profe antisocialismo.",""
84832353,"Guácala","Free"
496445670,"La sociopata ?","Bogotá, Colombia"
42924028,"Carlos Espejo","Bogotá, Colombia"
557798477,"Jorge Rojas","Bogotá, Colombia"
2744473318,"Martha Ximena Ninco","colombia"
151436400,"Jorge Rodríguez","Nuevo Reino de Granada"
154319940,"Simón Román O.","Bogotá, Colombia"
102511460,"Elsalinda Nahra","Venezuela"
148192684,"Juan Manuel.",""
16020877,"cmramirez",""
585717651,"Aquí Pensando","Bogotá"
282355119,"GSalgado",""
519842680,"Angelica Beltran",""
1058423032010731521,"Elfilantropo",""
882057829443674113,"Palogrande?",""
1024669400564150273,"Efrain Machado","Montería, Colombia"
67531149,"Jorge Montoya Coca","Bogota Colombia"
769738910972903424,"Trinos&Noticias    ?????","Bogotá, DC, Colombia"
225179876,"Patnenka","Torino, Piemonte"
777837512,"Ricardo Hurtubia","Santiago, Chile"
414330154,"romaru. COLOMBIA SIN URIBE","Lonodes "
1052612050462171136,"Guillermo Diaz",""
349249867,"Martin Chipatecua","Los Angeles, CA"
2246504570,"Carlos Alberto Angel",""
235371431,"Daniel ceron","En el centro de Bogota. "
889574105221144576,"@anibalac07",""
67662252,"amparopelaez"," QUIMICAMENTE PERIODISTA ."
151747758,"Ålëx Pënågøs ?????","Ajiaco City"
1229749476,"Rafael Espinel Paez",""
227932220,"Ay que Rico!","Riohacha...si sabe donde queda"
443854814,"Mario Clavijo",""
1437310976,"Giussepe Ramírez","China Town"
3188771771,"Angie","Bogotá, Colombia"
1053850857589145600,"Susana Burgos",""
164969574,"LorenA-MaestraJedi","Plutón *The Planet*"
516991844,"JuanFelipe Rodriguez","Chicago, IL"
67482032,"Karol Gómez",""
1114650566,"luis alberto romero","bogota  colombia"
1223441755,"EdwCast",""
191938252,"Thais  Brugaletta","De Venezuela a Bogota "
200851013,"Jesús Diaz","Bogotá"
38696844,"Sebastián","Colombia"
34535371,"Leonardo Ortiz M","ÜT: 4.723474,-74.031764"
1325824704,"Diego A León C",""
455356140,"Juan Pablo Parra",""
76394822,"Carlos Hilamo","bogota"
179748730,"Leonidas","Bogotá - Colombia"
2885687757,"Elsa Cristina Niño","Bogotá, Colombia"
807831019,"maria caicedo","Bogotá"
146226532,"Jhonny antonio",""
148208902,"?Marco Lara?","Bogotá D.C - Colombia"
240892814,"olopeze",""
769242952891760641,"?Manuel José?","Bogotá, D.C., Colombia"
3311169669,"Aurora Cruz",""
51164886,"#CiudadaniasLibres","Colombia"
959188214,"GABRIEL MARTINEZ",""
2278044182,"Simón Bolívar",""
97710093,"Nicolás Eduardo","Colombia "
223197359,"Alexander Herrera",""
142867808,"Fortalbus","Fortaleza, Ceará"
52819651,"Portafolio","Colombia"
115536644,"Vero Cohen ? #news","Bogotá, D.C., Colombia"
82424078,"Julián Leonardo","Bogota"
990353772198146049,"unidos por la movilidad","Bogotá, D.C., Colombia"
866073181840388097,"LUIS ALFONSO DIAGO",""
2519851999,"Cactus3X","Tennis Tour - Europe"
702164734058041344,"CARLOS CUELLAR","Bogotá, D.C"
4850898135,"Oscar Eduardo Carden","Bogotá, D.C., Colombia"
1897252064,"Teesside SitP","Teesside"
1707331638,"DaD",""
2577738835,"Podcast BLU","Bogotá, Colombia"
2298232075,"EDUARDO CRUZ CÁRDENA","Bogotá "
144571750,"Jairo Hernández G.","Bogotá"
54376134,"Mariana Quiñones L.","Cartagena, Colombia"
1006564491797164032,"jlopezpiñeros",""
185089782,"Rajuela Coquetón","Envigado, Colombia"
962406316487606272,"Somos Ciudadanos Bogotá","Bogotá, D.C., Colombia"
914631667171676162,"Latam Mobility","Mexico"
878061735483240449,"DORA PRIETO B",""
906300788686901248,"Henry Acuña Herazo",""
1837849484,"Propontis Bósforo","Roma, Lacio"
1450090598,"David E.","Bogotá, D.C., Colombia"
2254942317,"diego  espinosa.",""
323478859,"ale",""
1287387818,"Xtella GR. ???","Cali, Colombia."
521611526,"Santiago Ángel","Bogotá Colombia"
3353276879,"El antimamerto",""
818857692,"La Vía Propia","Colombia"
1957331641,"Michelle",""
524953951,"othman madrigal","Medellín, Colombia"
139263577,"Rivas ??","Bogotá, Colombia"
56882549,"Alejandro Cardenas","Bogotá, Colombia"
259389795,"Carlos  J.","Bogotá, D.C., Colombia"
504997903,"J. MANZANO","CURUMANI - CESAR"
927307016934248448,"Lautaro  Coudet.","Buenos Aires, Argentina"
83129069,"Juan Ayala","Bogotá - Colombia"
67613214,"cesar vargas",""
1529081144,"RenovacionMag",""
627036993,"MiltonOrleyCardozo","Bogotá Colombia"
1029080214914166784,"Victor Botero",""
2516918308,"colibri azul","Colombia"
222624608,"María Alejandra","Bogotá. Colombia."
164151278,"Alejandro Espitia","Bogota"
722614159012184068,"?",""
989140760153948160,"Dixocon",""
353035046,"Ilda Nuñez?",""
848381118,"Laura","bogota"
2447386575,"Eduardo Cifuentes ur",""
602396117,"Julian R",""
1206677972,"GAJU",""
942476822,"Angie Barreto",""
904842162331897858,"Astor Orozco","neverland"
920158352,"Juan Pablo Cubillos","Bogotá, D.C., Colombia"
390258952,"??? Estefania ??","Bogotá Colombia "
288040827,"Ariel Arias Nuñez","Bogota, colombia "
1499000586,"Juan Gutierrez",""
412610243,"John Edward Paez","Bogotá, D.C., Colombia"
267319738,"RafaelEgO","Madrid"
144719608,"César Valencia","Bogotá, Colombia"
1026181570267365376,"Rodion Romanovich Rascolnikov","Ibagué, Colombia"
1056573663112249344,"Gerardo Bolívar",""
2510595065,"rude",""
1191030944,"Diego Alexander","Santa Fe de Bogotá."
1406461322,"MARISOL MARIÑO V","Bogotá/Colombia"
221182799,"Tati Gacha",""
12547802,"Diego Carreño","ÜT: 4.693061,-74.051902"
822620068190322688,"Juan Camilo Murcia",""
1408886167,"Jesus",""
973978726831677440,"Luis Jaramillo",""
58209550,"Félix Soriano",""
941464186613362688,"Lucho Cuadros",""
355214167,"Edwin Mauricio Mejia","Colombia, Bogotá"
87814983,"Leonardo Quimbay","Bogotá"
929513754,"German Ramirez","Cali "
267925893,"Roberto Kattah","Bogotá, Colombia"
420523920,"Yoda Child","Bogotá, DC, Colombia"
1054122376995225600,"omar oreste",""
2409134363,"Maria Eugenia Posso",""
256571853,"+Zalito+","Colombia"
97252172,"juan",""
3051701101,"JT",""
231144271,"Ana Lucía Raffo F","Bogotá, D.C., Colombia"
1356015198,"HUGO JOSE",""
464284988,"lucero de plata",""
1015647056520712194,"Juangabo","Bogotá, D.C., Colombia"
596841735,"?Todo Un Don Juan?","Jalisco, México"
977019215168376834,"Quilleraenpaz",""
266828159,"Katherinne Jordán","Bogotá, Colombia."
794043725441798144,"Juanita Izquierdo","Santiago, Chile"
882947454802513922,"jorge cordoba ardila",""
3093892853,"Carlos Bautista",""
166264695,"Uno más",""
363782926,"rosita",""
971975481032523778,"Alejandro Barrera",""
298084195,"@2arrojas","Bogota"
2217374339,"Diego Felipe R","Colombia"
35435703,"SITP Oxford","Oxford"
190463479,"Oscar Acevedo","Bogota"
131641718,"Heiner Gaitan Parra","Soacha, Colombia"
990540239113474048,"Hernán Onix Sard",""
251804080,"River ???",""
87356295,"Natalia Parra Osorio","Colombia"
2174187310,"Leonardo Rendon Chic",""
993651362356482048,"Jose Martínez M.","Bogotá, D.C., Colombia"
860227228440907777,"Sergio García","Bogotá, D.C., Colombia"
381296646,"Luisa",""
275703505,"Nicolás Amon","Bogotá"
154533770,"José Fernando Mejía","Neiva - Colombia"
306324610,"DiegoFernando","Giron"
1334769996,"Leonel López",""
1049036462459670529,"El Asalariado",""
939855554,"Sessh?maru.","Colombia"
783451241640853504,"Procaz-Trino",""
790534614,"oscar ovalle","Bogotá, D.C., Colombia"
2353560192,"DIANA GUTIERREZ","Miranda, Colombia"
222591886,"Ivan Acevedo",""
989208250649317384,"Abraham casadiego alvernia",""
206944923,"Fabián Martínez","Bogotá"
1455923220,"jaime cardona",""
942566338656075782,"Shirley.lagos@hotmail.com",""
110260294,"rrr","itaca"
126792025,"Laura R. Amaya B.","Buenos Aires, Argentina"
816154237,"Diego Castro","Bogotá"
2369928089,"Gina Camargo Castillo",""
2879987061,"Giraldo?","Bogotá, Colombia"
1048753794539048960,"Antonio Navarro","Bogotá, D.C., Colombia"
1306245948,"Exion","Bogota"
719187550565507073,"Jose Moreno",""
2881363287,"Al",""
889175521380249602,"BVNW VB","Overland Park, KS"
288368576,"Carlos Andrés López","Cartago, Colombia"
2726843513,"Anadesolano",""
479062655,"L.M","Colombia"
2723763371,"Alvaro Gomez Garcia","Bogotá, D.C., Colombia"
588469728,"Alvaro Valencia",""
997230611755618304,"TheSuspendedOne","Nowhere"
608309941,"María Rojas",""
98136865,"rmndiaz","Bogotá DC."
150142478,"Sergio González F.","BOGOTA"
478980721,"ÁlvaroFCárdenasYarce","Cali - Colombia"
3050537774,"david gutierrez",""
353198603,"gustavo araujo baute","Cartagena, Colombia"
566728384,"s.","Duitama, Colombia"
451685867,"XYZ","Yotoco, Colombia"
1601939574,"Defensor Infancia","Puerto Colombia, Colombia"
986839627372875776,"@Sinpelosenlalengu",""
226015848,"azulerrante","Bogotá D.C."
249149897,"Carlos E. Pineda D.","Bogotá D.C. - Colombia"
157875833,"RUBEN DARIO CARRILLO","Valledupar, Cesar, Colombia"
2761593742,"Nelson Lopez Paz",""
174423408,"Maritza Serrano","Colombia"
31487734,"Tifany","colombia"
2596400603,"Nora Beltran",""
952698748198670338,"Flor",""
79754204,"Catalina Morales","Bogotá - Colombia"
54080548,"Cloud Developer","Silent Hill"
16791070,"danhernandez",""
40088956,"Andrés Humano","Bogotá"
996593887438430208,"Mugreras","Bogotá, D.C., Colombia"
82031554,"David Aubergier Rico","Bogotá, D.C., Colombia"
60093623,"Constanza Vieira","Bogotá"
83358675,"Jp",""
48199163,"Juan Pablo Coy",""
978683988087857154,"Dicen Por Ahí",""
2558947233,"María Paula Meléndez","Las nubes"
1517710686,"MARIA ISABEL GARCIA","twitter"
264468715,"Sonia","BOGOTA"
363111053,"Margarita Pacheco M","Bogota, Colombia"
1151103926,"diana lizeth garzon","bogota.colombia"
348136426,"McLOVIN","Bogotá. Colombia"
3099234184,"Rojo como un tomate",""
464284831,"Jose edgardo eslava","Bogota"
266402003,"Omar",""
1719193934,"Osaka",""
1148531533,"Sania Salazar","Bogotá."
282666981,"andrés",""
48346591,"Thomas Bamonte","Dallas/Oak Cliff"
2531254686,"David Felipe Lopez","Ibague, Tolima Colombia"
935657606,"Ibáñez?",""
721001916,"María Camila",""
2495259644,"marcos ochoa",""
1315371296,"Víctor Viviescas",""
103346543,"David TG ?",""
262420707,"Santiago Cañaveral","Bogotá, D.C., Colombia"
998362315,"Kathe.","Bogotá, Colombia"
388391016,"Germán Ayala O","Toribio, Colombia"
906922060970065921,"Camilo Castañeda",""
1388062195,"Deporte De Colombia","Cajamarca, Colombia"
252311622,"ALFONSO MOLANO A.","Bogotá "
60732622,"Daniela Oliva Posada","Bogota, Colombia"
87781992,"Secretaría Distrital de Ambiente","Bogotá, Colombia"
322741354,"Papicia","Bogotá. Colombia
"
303392072,"Tutunendo","Bogotá D.C."
137789271,"VIVI BOBADILLA","COLOMBIA!!!!"
360129045,"Javier ? Galeano","Valledupar, Colombia"
631231224,"Carlos Tibaque","Bogotá, D.C., Colombia"
70710097,"Javier Bonilla Leiva","Bogota Colombia"
213482451,"Alberto Ferro Velasq","Bogota d.c "
198245563,"jesus maldonado",""
914047255,"Magricio",""
376594716,"jhon","colombia"
254851137,"Nathalia F Bernal",""
355328607,"Bender Doblador Soto","Bogotá, D.C., Colombia"
348218292,"Javier Ruiz Agudelo ????","Bogotá, D.C., Colombia"
888783758,"ricardo franco","Barranquilla, Colombia"
142721017,"luis carlos corredor","santa marta colombia"
3394780449,"luis F delgado Cacer",""
61371601,"Jose S ..","The World"
341107503,"Luis Torres",""
350561177,"Diego K&P","Pasto, Colombia"
1034142573592555520,"Zuluaga",""
825843586012950528,"?? Trinosaurio ??",""
1365223134,"Paz y convivencia",""
42333440,"Jaime Andres","Colombia"
301049470,"Luis A.","bogotà"
994135249,"Sebastian?","Bogotá, D.C., Colombia"
106131908,"Partisano","Bogotá"
420474516,"Paula.",""
940429200,"Camilo Andres Gamboa",""
146226985,"Cesarsky","Bogotá, D.C., Colombia"
2495275802,"@mediniz1999",""
1320876314,"Nelson Espinosa",""
969543314788806656,"Maxima Diaz","Quindio, Colombia"
180387171,"Freddy Vargas","Bogotá"
137052040,"Lao","En la Nebulosa oscura #5"
759929653628768260,"Norberto Ruiz",""
155975406,"Yeye Díaz Marsiglia","Bogotá, Colombia"
1027654640379285504,"Beto",""
1093187202,"Kimberly ?",""
465038364,"nestor garcia","colombia"
314860905,"?   ??",""
20346523,"V. Martínez S.","Bogotá, Columbia."
58930222,"Alcaldía Local Chapinero","Carrera 13 No. 54-74 Chapinero"
2828754742,"fred calardo",""
129396763,"andre power",""
247544172,"BarriorecordsFilms","Colombia. PanamaCity"
2186261985,"SickTheHyena",""
829490910,"Luis Eduardo Rosero","Popayan , Cauca "
921071518867775492,"Andres Herrera",""
394321970,"? Camilo ®????","En tu corazón."
837125714,"david suarez",""
968773129,"Blanca Luz Baquero",""
991479855211581440,"Diego","Ibagué, Colombia"
1711460798,"yaki",""
2645633548,"Andrea Isaza",""
720407803303759873,"PrensaJorgeIvánOspin",""
21051135,"Gustavo Villa","Bogotá"
2276323438,"Indigo Bandana","Bogotá"
2218816387,"Oscar Montañez",""
46413059,"Robert Perez","bogota , colombia"
1027227393554034688,"Pensamiento Crítico Colombiano","Colombia"
777167627781337088,"BOGOTÁ DCO2","Bogotá, D.C., Colombia"
613765983,"JusticiaSanJuanBogot",""
153616108,"catherin silva","Bogotá, Colombia"
822495404180860928,"Laura Nataly Cetina",""
235370953,"Heriberto Hernandez","Bogotá - Colombia"
2908478091,"Andres  Estrada",""
771926940919926784,"HENRY IBAÑEZ ORTIZ",""
62731367,"Andres Acevedo","Bucaramanga, Colombia"
3022423037,"Biolila ????",""
71447458,"Oscar A Castellanos",""
290793141,"Cristian.","Santa Fe de Bogotá, Colombia."
916012758893776897,"Carlos Diaz",""
739815406764994560,"camb",""
296937047,"LuisF-C",""
3329536403,"Jimmy Celis",""
127348862,"Gustavo alfonso roja","colombia"
846915857439690752,"Diego Alejandro Santos ??",""
409595778,"fillarel",""
1270283354,"Alvaro Rodriguez",""
1684525962,"Andres Santamaria",""
51836155,"?","Colombia"
1012418444103503873,"Ante Todo Colombia","Colombia"
1011731389,"Jack London","Bulgaria"
245561687,"V",""
1887225738,"Daanaya jose??",""
829507206,"SITPBedford","Bedford, UK"
66532366,"Jorge Duque","Bogotá "
165936665,"iacovos loizou","Nicosia, Cyprus"
227489165,"Camilo Celis","Colombia"
2216508443,"Abbadon",""
284518653,"Carlos Morales ?????","Bogotá"
83262718,"Failiz!","ÜT: 10.48793,-66.871193"
1684675682,"Catalina Rios","Bogotá, Colombia"
72088640,"Elí La Riva","Colombia"
54721353,"Luis E. Beltrán?",""
288811303,"Santiago Carrasco",""
70810667,"diana buitrago gil",""
990914518036434944,"edgard alberto moreno iriarte","Colombia"
225883489,"Liliana Castañeda M","Bogotá, Colombia"
41482848,"arp-sapc","España"
925400502090846208,"Pancho Pantera","Anguila"
71957587,"Loffsner","Arizona, USA"
546871427,"El ajedrecista...","Colombia"
229733802,"maritza farfan","colombia"
2575130977,"María Moreno",""
1048143546581229568,"Margarita Arévalo Gutierrez",""
845367151120842754,"Actor poco memorable","ningún lugar"
1551951008,"HERNANDO OTALORA E","BOGOTA- COLOMBIA"
85376311,"MAOLIN","Centro, Norte, Sur, W, O."
1032654612061450240,"Andrey Valentin",""
168735273,"Andrey Hernandez",""
792407865025855488,"Veritasjm","Bogotá, D.C., Colombia"
185824063,"Vanessa Díaz","Bogotá- Colombia"
65158094,"claudia diaz",""
60619692,"Óscar Cárdenas Parra","Chía (Cund.) - Colombia"
73464912,"Alejandro Román","Colombia"
137097242,"Gabriel Delgado F.","Bogotá"
1441344984,"Pepe Leal","Bogotá"
977486448,"Daniela Arias","Medellín, Colombia"
87096579,"Astrid Yolima Garcia",""
795367261,"MT","Antioquia "
2191063712,"Ramiro Carrillo","Cúcuta, Colombia"
114573036,"YILMAR ALEXANDER","bogota"
340388980,"Richard Porto Frias",""
218608967,"Martha E Camargo","Bogotá"
1032347705597677568,"jimenezw","Bogotá, D.C., Colombia"
128876524,"Karen y .",""
4020754403,"constanzal72",""
1898219874,"? Frank Bedoya ?","New York, USA"
4853913879,"humberto lopez diaz",""
2785926730,"A vélo, à Bruxelles","Contre-sens cyclable"
250443429,"Simon Guzman","En mi casa"
1003841417180012545,"Solr@k71","Bogotá, D.C., Colombia"
1335523280,"albert clancy","Venezuela"
286501213,"Oscar T.","Bogota - Valledupar"
2343465980,"Robertto ",""
57031477,"Andrés Torres","Colombia"
220411248,"papas","Columbia Británica, Canadá"
947912917,"@Laura Caicedo S","Colombia"
3072266055,"raul caro",""
1021204281561616385,"Jose Norberto Camacho","Bogotá, D.C., Colombia"
255096680,"MARTIN MODESTO BARRIOS PATERNOSTRO","Colombia"
49429167,"CafeSci - Portsmouth","Portsmouth, UK"
965639691637809152,"MM",""
4027992136,"Maleja Cardona","Anserma Caldas"
902010794317148164,"Edgar BuitragoMoreno","Colombia"
84950351,"Otto García","Barcelona. Bogotá"
68811899,"Bell","everywhere"
61914067,"Juan C. ??","Bogotá, Colombia"
586160789,"JoseManuelGarcia",""
971833368668262400,"more!! #5","Colombia"
990951891407376384,"tiburon ?  CD","Colombia"
702779786,"porky",""
810338728124313600,"Enrique Boneu",""
893734196,"Sergio Castro",""
161149423,"clayita",""
142733556,"EFREY MARTINEZ","BOGOTA"
78445785,"Samuel R",""
970507411499945984,"Marbin Arrecis",""
27310553,"Quentin","Popayán/ Bon Temps"
289974729,"Ismael Fonseca B.",""
141258984,"John Martínez","Bogotá, Colombia"
800384310159155200,"Ciro","La Patria grande"
1110309546,"luis gerardo torres",""
229438763,"jorge eduardo lopez","colombia"
633265462,"pavel villera","cartagena colombia"
3405050493,"EncuentrosPedagógico","Bogotá, Colombia"
597613333,"Miguel Paredes","Colombia"
481420346,"vh",""
982373750757822466,"Dania Goyeneche",""
396537644,"Julian David?? Guadalupe Salcedo","cali, colombia"
582375974,"ruben arango","Bogotá, D.C., Colombia"
435200353,"POR LA LIBERTAD","Colombia"
1443950209,"Santiago Cardozo",""
1055784770561499136,"Lawless","England, United Kingdom"
552851558,"Peter von Hameln","Paese della Fastasia"
133119866,"Javier López","Bogotá, Colombia"
135311493,"jaime alberto rua",""
324348877,"Carlos F.","Bogota"
221263273,"David Rodriguez","Bogota, Colombia"
3061976600,"Socialmente","Medellín, Colombia"
152056202,"Efrain TovarTrujillo",""
2612896551,"?? RAÚL A. 133 ??",""
2608718822,"Revista Auto Motores","Mexico, Distrito Federal"
305818276,"Camilo Vides","Valledupar, Cesar, Colombia"
20560294,"W Radio Colombia","Colombia"
4842215487,"William A Mendez R",""
168915636,"oscar sabogal",""
76479526,"SAMUEL LUGO","Sea fund"
169636533,"Ivanov Pineda","Colombia"
759221238346702848,"Jawier León delavega",""
287205809,"Ivan Bobadilla",""
66108255,"Bussmagasinet","Stockholm, Sverige"
2199714732,"Carlos A Cuervo R",""
886934636,"Cristian Gabriel","Colombia"
90242513,"Greg Contreras ???","Bogota"
782374416,"Juan","#Pluto"
1057933244,"Cesar A Mora R",""
288008600,"??????? ?????","Santa Marta, Colombia"
1757925493,"jorge diaz",""
566991228,"Sebastián",""
61356816,"Happy Harry ?",""
991837742865764352,"lusecita",""
127237935,"FEDERER",""
3044888003,"Guillermo Vargas",""
948745779392466944,"Erick Hernandez","Bogotá, D.C., Colombia"
795787636917104640,"Álvaro Guerrero",""
103644818,"Daniel Rincón!!",""
102514339,"Michael Madiedo","Bogotá, D.C., Colombia"
